Date,Dernier,Ouv., Plus Haut,Plus Bas
03/12/2019,1.107911,1.107604,1.109262,1.106648
04/12/2019,1.108525,1.108181,1.111346,1.106795
05/12/2019,1.108303,1.108267,1.110494,1.107996
06/12/2019,1.110543,1.11042,1.111235,1.104228
09/12/2019,1.105889,1.10578,1.108033,1.1054
10/12/2019,1.106499,1.106452,1.109755,1.106354
11/12/2019,1.109275,1.109385,1.109878,1.107175
12/12/2019,1.113586,1.113325,1.115337,1.111185
13/12/2019,1.118606,1.118343,1.118693,1.111889
16/12/2019,1.112446,1.11252,1.115785,1.112347
17/12/2019,1.113697,1.11371,1.117319,1.11309
18/12/2019,1.115138,1.11515,1.11515,1.111136
19/12/2019,1.111593,1.111593,1.114243,1.110988
20/12/2019,1.112595,1.112372,1.112595,1.107432
23/12/2019,1.107984,1.107984,1.109755,1.10715
24/12/2019,1.109385,1.109299,1.109755,1.107064
25/12/2019,1.109016,1.109139,1.110864,1.107788
26/12/2019,1.109545,1.109509,1.110494,1.108279
27/12/2019,1.110112,1.110124,1.118068,1.11
30/12/2019,1.11823,1.118155,1.12207,1.118155
31/12/2019,1.12023,1.120448,1.124101,1.120072
01/01/2020,1.122083,1.122083,1.122838,1.115947
02/01/2020,1.122083,1.121894,1.122712,1.116682
03/01/2020,1.117144,1.117081,1.118068,1.11257
06/01/2020,1.116196,1.116246,1.120825,1.11581
07/01/2020,1.119799,1.119583,1.119946,1.113487
08/01/2020,1.115474,1.115573,1.11652,1.111086
09/01/2020,1.111321,1.111444,1.112223,1.109509
10/01/2020,1.111111,1.110926,1.1121,1.108623
13/01/2020,1.111667,1.111655,1.114467,1.111408
14/01/2020,1.113573,1.113449,1.114579,1.110556
15/01/2020,1.11309,1.112966,1.116346,1.112025
16/01/2020,1.1154,1.11527,1.117194,1.112978
17/01/2020,1.113958,1.1138,1.1145,1.108758
20/01/2020,1.109459,1.109521,1.110494,1.107751
21/01/2020,1.109693,1.109644,1.111976,1.108647
22/01/2020,1.108561,1.108586,1.109779,1.107162
23/01/2020,1.109644,1.109755,1.110322,1.103704
24/01/2020,1.105522,1.105534,1.106085,1.102123
27/01/2020,1.102536,1.102633,1.103997,1.101006
28/01/2020,1.101977,1.101965,1.102657,1.099856
29/01/2020,1.102256,1.102293,1.103022,1.099324
30/01/2020,1.101686,1.101406,1.103655,1.100824
31/01/2020,1.102913,1.102876,1.109016,1.101795
03/02/2020,1.108979,1.108906,1.108906,1.10435
04/02/2020,1.106293,1.106293,1.106562,1.103387
05/02/2020,1.104728,1.104472,1.10485,1.099832
06/02/2020,1.100231,1.100049,1.101285,1.096551
07/02/2020,1.098298,1.098105,1.098699,1.094691
10/02/2020,1.094931,1.094871,1.096131,1.09096
11/02/2020,1.091346,1.091227,1.0927,1.089348
12/02/2020,1.091941,1.09218,1.0925,1.088708
13/02/2020,1.087595,1.087642,1.089087,1.083553
14/02/2020,1.084599,1.084599,1.086248,1.08313
17/02/2020,1.084175,1.084058,1.0854,1.083025
18/02/2020,1.084011,1.083705,1.0839,1.078691
19/02/2020,1.07954,1.079471,1.080847,1.07836
20/02/2020,1.08101,1.080964,1.0821,1.077958
21/02/2020,1.0788,1.078772,1.086366,1.078772
24/02/2020,1.083905,1.083858,1.086366,1.080847
25/02/2020,1.08492,1.084905,1.088175,1.083177
26/02/2020,1.0882,1.0881,1.090358,1.085564
27/02/2020,1.088589,1.088566,1.10057,1.088566
28/02/2020,1.099723,1.099554,1.105278,1.095158
02/03/2020,1.105131,1.105253,1.116408,1.103728
03/03/2020,1.114405,1.11443,1.12075,1.10973
04/03/2020,1.118068,1.11773,1.118568,1.109693
05/03/2020,1.113908,1.113908,1.120448,1.112174
06/03/2020,1.122385,1.122385,1.135473,1.121391
09/03/2020,1.138602,1.138615,1.149584,1.13568
10/03/2020,1.139796,1.139744,1.142296,1.133414
11/03/2020,1.131651,1.131618,1.136596,1.125901
12/03/2020,1.126152,1.126075,1.133286,1.108082
13/03/2020,1.118493,1.118356,1.122133,1.106537
16/03/2020,1.115536,1.115959,1.12354,1.108869
17/03/2020,1.116321,1.116333,1.118906,1.095794
18/03/2020,1.101552,1.101686,1.1045,1.083189
19/03/2020,1.096155,1.094343,1.094559,1.069793
20/03/2020,1.065735,1.065848,1.082989,1.065451
23/03/2020,1.069439,1.068753,1.082485,1.066041
24/03/2020,1.076461,1.076473,1.08885,1.075338
25/03/2020,1.080264,1.080124,1.084952,1.077018
26/03/2020,1.088957,1.088755,1.102548,1.087654
27/03/2020,1.104826,1.104618,1.108647,1.095518
30/03/2020,1.113908,1.113536,1.113784,1.101225
31/03/2020,1.103047,1.10284,1.104362,1.092968
01/04/2020,1.102657,1.102816,1.103753,1.09187
02/04/2020,1.095362,1.095098,1.096299,1.084434
03/04/2020,1.08474,1.084387,1.085894,1.07762
06/04/2020,1.080696,1.080824,1.083435,1.076925
07/04/2020,1.08038,1.080194,1.092335,1.07914
08/04/2020,1.089514,1.089431,1.089621,1.083177
09/04/2020,1.086366,1.086118,1.094355,1.08418
10/04/2020,1.092741,1.092598,1.09541,1.092108
13/04/2020,1.093267,1.093135,1.096852,1.08936
14/04/2020,1.092299,1.091953,1.098394,1.091572
15/04/2020,1.098539,1.098237,1.098901,1.085765
16/04/2020,1.09051,1.090382,1.090774,1.082966
17/04/2020,1.085847,1.086012,1.089325,1.081268
20/04/2020,1.086697,1.086626,1.089704,1.084305
21/04/2020,1.086484,1.086354,1.087997,1.081795
22/04/2020,1.085647,1.085741,1.088317,1.082427
23/04/2020,1.080964,1.080684,1.084399,1.075836
24/04/2020,1.077702,1.077633,1.081771,1.072766
27/04/2020,1.082368,1.082368,1.086036,1.081221
28/04/2020,1.082485,1.08272,1.088969,1.081128
29/04/2020,1.083658,1.083236,1.087429,1.083166
30/04/2020,1.087725,1.087666,1.096996,1.083565
01/05/2020,1.094547,1.094475,1.101625,1.093542
04/05/2020,1.095963,1.095746,1.095782,1.090132
05/05/2020,1.090429,1.090453,1.092132,1.082696
06/05/2020,1.083858,1.084011,1.084481,1.078423
07/05/2020,1.079855,1.080054,1.081572,1.076751
08/05/2020,1.083717,1.083694,1.087335,1.081631
11/05/2020,1.083952,1.084011,1.085305,1.080427
12/05/2020,1.080941,1.080917,1.088045,1.078539
13/05/2020,1.084681,1.084634,1.089336,1.083142
14/05/2020,1.082368,1.082193,1.082485,1.077656
15/05/2020,1.080696,1.080625,1.084952,1.079086
18/05/2020,1.082134,1.081947,1.091274,1.080089
19/05/2020,1.091512,1.091584,1.097514,1.090275
20/05/2020,1.092777,1.093016,1.099904,1.09292
21/05/2020,1.098298,1.097936,1.100873,1.093948
22/05/2020,1.09529,1.095242,1.09553,1.088613
25/05/2020,1.09078,1.090905,1.091465,1.087205
26/05/2020,1.0903,1.090108,1.099155,1.089835
27/05/2020,1.098177,1.098056,1.102986,1.093661
28/05/2020,1.101686,1.101528,1.107187,1.099312
29/05/2020,1.107911,1.107812,1.114467,1.10704
01/06/2020,1.111852,1.111457,1.1152,1.110149
02/06/2020,1.112595,1.112557,1.11957,1.111568
03/06/2020,1.118944,1.118568,1.124999,1.118105
04/06/2020,1.123595,1.123722,1.136054,1.119595
05/06/2020,1.133787,1.133723,1.138395,1.128566
08/06/2020,1.131952,1.131606,1.131875,1.126951
09/06/2020,1.130557,1.130288,1.136338,1.124366
10/06/2020,1.133222,1.133414,1.138887,1.133414
11/06/2020,1.136544,1.136868,1.140017,1.132605
12/06/2020,1.128808,1.128936,1.13398,1.123469
15/06/2020,1.125201,1.125416,1.129203,1.122876
16/06/2020,1.133774,1.1338,1.134984,1.123166
17/06/2020,1.12657,1.126494,1.129688,1.121026
18/06/2020,1.12429,1.124126,1.126253,1.120461
19/06/2020,1.1211,1.120724,1.1253,1.117393
22/06/2020,1.117756,1.117943,1.126773,1.117556
23/06/2020,1.127968,1.127714,1.1349,1.123431
24/06/2020,1.131235,1.131363,1.132631,1.125987
25/06/2020,1.125087,1.125138,1.125999,1.119144
26/06/2020,1.122208,1.122083,1.123899,1.119783
29/06/2020,1.122586,1.12241,1.128923,1.122057
30/06/2020,1.12472,1.124708,1.126164,1.119232
01/07/2020,1.123595,1.123368,1.127459,1.118919
02/07/2020,1.125138,1.12534,1.130327,1.122776
03/07/2020,1.123785,1.123974,1.125113,1.122108
06/07/2020,1.12472,1.124885,1.134687,1.124885
07/07/2020,1.131286,1.13103,1.133658,1.126037
08/07/2020,1.127523,1.127281,1.134559,1.126519
09/07/2020,1.133915,1.133787,1.137268,1.128796
10/07/2020,1.128796,1.128923,1.132477,1.12572
13/07/2020,1.131004,1.130876,1.137048,1.130454
14/07/2020,1.13455,1.134584,1.140706,1.132631
15/07/2020,1.14107,1.141084,1.1453,1.139354
16/07/2020,1.141719,1.141735,1.1443,1.137954
17/07/2020,1.139212,1.13865,1.144165,1.137889
20/07/2020,1.144296,1.143955,1.146789,1.140524
21/07/2020,1.145869,1.145764,1.149801,1.142622
22/07/2020,1.153403,1.153509,1.160093,1.150854
23/07/2020,1.156872,1.156671,1.162426,1.154215
24/07/2020,1.159608,1.159501,1.164009,1.158171
27/07/2020,1.165257,1.165257,1.177953,1.165257
28/07/2020,1.176928,1.176651,1.177579,1.1701
29/07/2020,1.17188,1.172058,1.177899,1.171495
30/07/2020,1.178287,1.178689,1.180735,1.173268
31/07/2020,1.187225,1.187366,1.190799,1.180261
03/08/2020,1.178231,1.178411,1.178759,1.170138
04/08/2020,1.176332,1.176055,1.180498,1.172415
05/08/2020,1.181544,1.181488,1.190533,1.179997
06/08/2020,1.187282,1.187366,1.191185,1.182075
07/08/2020,1.187648,1.187507,1.188354,1.175655
10/08/2020,1.178273,1.178245,1.1802,1.1743
11/08/2020,1.173778,1.173764,1.180498,1.172319
12/08/2020,1.173654,1.173985,1.181265,1.171303
13/08/2020,1.17938,1.179649,1.1864,1.179468
14/08/2020,1.181656,1.181893,1.1838,1.178467
17/08/2020,1.185255,1.185045,1.188072,1.18304
18/08/2020,1.187648,1.187931,1.196516,1.187536
19/08/2020,1.194786,1.194729,1.195457,1.189343
20/08/2020,1.18435,1.184175,1.186845,1.180652
21/08/2020,1.187366,1.187085,1.188637,1.17549
24/08/2020,1.179802,1.179913,1.185255,1.17862
25/08/2020,1.179454,1.179523,1.184413,1.178481
26/08/2020,1.183502,1.183334,1.183992,1.177607
27/08/2020,1.184273,1.184021,1.189853,1.176623
28/08/2020,1.181963,1.182047,1.192037,1.181195
31/08/2020,1.191824,1.191654,1.196358,1.188509
01/09/2020,1.193902,1.193916,1.201129,1.19373
02/09/2020,1.192321,1.192307,1.192435,1.18241
03/09/2020,1.184736,1.184596,1.184806,1.178967
04/09/2020,1.183978,1.184371,1.186352,1.178175
07/09/2020,1.183446,1.183656,1.184862,1.181377
08/09/2020,1.182173,1.181921,1.182872,1.17672
09/09/2020,1.177024,1.176914,1.183054,1.175364
10/09/2020,1.180638,1.180638,1.191469,1.180289
11/09/2020,1.182438,1.18262,1.187648,1.182592
14/09/2020,1.184273,1.184357,1.188801,1.183306
15/09/2020,1.187,1.18669,1.190099,1.184147
16/09/2020,1.184441,1.184273,1.1883,1.18146
17/09/2020,1.180345,1.180429,1.183012,1.174164
18/09/2020,1.18482,1.185255,1.1871,1.183124
21/09/2020,1.184553,1.184553,1.1873,1.173268
22/09/2020,1.1768,1.17618,1.177302,1.169344
23/09/2020,1.170837,1.170755,1.172001,1.166494
24/09/2020,1.165854,1.166194,1.1681,1.162966
25/09/2020,1.167324,1.167365,1.168511,1.161346
28/09/2020,1.163535,1.163508,1.167965,1.161669
29/09/2020,1.167883,1.167774,1.174164,1.166657
30/09/2020,1.174205,1.174274,1.175641,1.168607
01/10/2020,1.172608,1.172374,1.1767,1.171811
02/10/2020,1.174495,1.174412,1.1747,1.169714
05/10/2020,1.172044,1.172196,1.179663,1.17193
06/10/2020,1.179245,1.178828,1.180735,1.176734
07/10/2020,1.173764,1.173737,1.178139,1.172541
08/10/2020,1.176747,1.176554,1.178134,1.17353
09/10/2020,1.1767,1.176706,1.182452,1.175876
12/10/2020,1.181684,1.181335,1.182732,1.1788
13/10/2020,1.181614,1.181419,1.181419,1.173571
14/10/2020,1.174219,1.174398,1.177024,1.172168
15/10/2020,1.174398,1.174757,1.176055,1.169016
16/10/2020,1.170713,1.170576,1.174674,1.169495
19/10/2020,1.17155,1.171564,1.179523,1.170494
20/10/2020,1.176886,1.176803,1.183992,1.176263
21/10/2020,1.182984,1.182928,1.188213,1.182928
22/10/2020,1.185396,1.185129,1.186944,1.181335
23/10/2020,1.181502,1.181405,1.185958,1.1788
26/10/2020,1.184848,1.184834,1.185101,1.180401
27/10/2020,1.180944,1.180944,1.1838,1.179941
28/10/2020,1.178411,1.178162,1.178828,1.17193
29/10/2020,1.174867,1.174743,1.175917,1.165623
30/10/2020,1.16787,1.167679,1.170344,1.164307
02/11/2020,1.164212,1.164253,1.165699,1.162439
03/11/2020,1.16428,1.16428,1.1742,1.163806
04/11/2020,1.176221,1.176457,1.176886,1.160766
05/11/2020,1.173268,1.172993,1.185677,1.171276
06/11/2020,1.181754,1.181419,1.189061,1.179621
09/11/2020,1.189301,1.189315,1.191923,1.179746
10/11/2020,1.182732,1.182327,1.184357,1.178078
11/11/2020,1.181879,1.181963,1.183292,1.174729
12/11/2020,1.17803,1.17787,1.1823,1.175959
13/11/2020,1.180339,1.180526,1.18339,1.179969
16/11/2020,1.184525,1.184427,1.186873,1.181474
17/11/2020,1.185944,1.185972,1.189273,1.184553
18/11/2020,1.186366,1.186437,1.1891,1.185115
19/11/2020,1.184764,1.184287,1.185536,1.18174
20/11/2020,1.186648,1.186746,1.189089,1.185185
23/11/2020,1.186648,1.186535,1.19059,1.180317
24/11/2020,1.184273,1.18418,1.189386,1.183894
25/11/2020,1.190051,1.190051,1.192805,1.188284
26/11/2020,1.192,1.191753,1.1941,1.188693
27/11/2020,1.1916,1.191185,1.196187,1.191072
30/11/2020,1.197146,1.197074,1.200206,1.194415
01/12/2020,1.193816,1.193773,1.205357,1.193599
02/12/2020,1.207438,1.206986,1.210742,1.204079
03/12/2020,1.21146,1.211343,1.2175,1.210243
04/12/2020,1.214565,1.214535,1.217775,1.213371
07/12/2020,1.212136,1.212062,1.216353,1.20808
08/12/2020,1.211314,1.210947,1.213416,1.209716
09/12/2020,1.211094,1.210991,1.2149,1.207394
10/12/2020,1.207875,1.208167,1.215806,1.208036
11/12/2020,1.214429,1.214344,1.216397,1.210786
14/12/2020,1.21334,1.213357,1.217404,1.211754
15/12/2020,1.21489,1.214875,1.216649,1.212695
16/12/2020,1.21543,1.215377,1.2213,1.214698
17/12/2020,1.219959,1.219706,1.2263,1.219245
18/12/2020,1.226272,1.226196,1.226843,1.222718
21/12/2020,1.221613,1.221061,1.223466,1.213077
22/12/2020,1.223691,1.22384,1.2259,1.216604
23/12/2020,1.218665,1.218591,1.221941,1.215776
24/12/2020,1.219141,1.219393,1.221747,1.217938
25/12/2020,1.218472,1.218472,1.2213,1.2167
28/12/2020,1.22051,1.220703,1.2252,1.218353
29/12/2020,1.222345,1.222001,1.227599,1.222001
30/12/2020,1.225295,1.225325,1.230875,1.225205
31/12/2020,1.22999,1.229906,1.230951,1.2223
01/01/2021,1.218027,1.217285,1.221699,1.213499
04/01/2021,1.22507,1.224905,1.230999,1.217137
05/01/2021,1.22516,1.225295,1.229483,1.224995
06/01/2021,1.230027,1.229861,1.235025,1.226693
07/01/2021,1.234111,1.233776,1.234568,1.224665
08/01/2021,1.227144,1.226873,1.228215,1.221493
11/01/2021,1.218621,1.218784,1.219959,1.213474
12/01/2021,1.21607,1.21616,1.217849,1.213887
13/01/2021,1.220889,1.220927,1.222494,1.215539
14/01/2021,1.216249,1.216175,1.217285,1.211314
15/01/2021,1.215126,1.2153,1.216249,1.208474
18/01/2021,1.206811,1.206724,1.20862,1.205545
19/01/2021,1.207729,1.207846,1.214491,1.207846
20/01/2021,1.213887,1.213946,1.216001,1.207773
21/01/2021,1.211563,1.211534,1.217196,1.210991
22/01/2021,1.216629,1.216619,1.2188,1.2152
25/01/2021,1.216945,1.216856,1.2186,1.211725
26/01/2021,1.214624,1.214329,1.2175,1.210844
27/01/2021,1.216299,1.216323,1.217137,1.2062
28/01/2021,1.210507,1.210478,1.2144,1.20824
29/01/2021,1.212004,1.212136,1.215701,1.209599
01/02/2021,1.212386,1.212283,1.213607,1.206913
02/02/2021,1.206869,1.206768,1.208795,1.201836
03/02/2021,1.203905,1.203905,1.204999,1.200495
04/02/2021,1.204239,1.204181,1.204384,1.196716
05/02/2021,1.196673,1.196745,1.203978,1.195357
08/02/2021,1.204877,1.204935,1.206855,1.20214
09/02/2021,1.20536,1.205255,1.211475,1.20502
10/02/2021,1.211999,1.211695,1.214373,1.21102
11/02/2021,1.212121,1.211945,1.215099,1.211431
12/02/2021,1.213151,1.213003,1.213592,1.208399
15/02/2021,1.212209,1.212106,1.214699,1.211739
16/02/2021,1.21322,1.213239,1.2171,1.209585
17/02/2021,1.209248,1.208854,1.209834,1.202559
18/02/2021,1.2048,1.204587,1.2089,1.20363
19/02/2021,1.20919,1.209175,1.214772,1.2083
22/02/2021,1.212636,1.212445,1.21551,1.209219
23/02/2021,1.21668,1.216693,1.217878,1.213681
24/02/2021,1.215214,1.2152,1.217404,1.21113
25/02/2021,1.217137,1.216951,1.224155,1.215658
26/02/2021,1.216042,1.216012,1.218249,1.209175
01/03/2021,1.208956,1.20909,1.210156,1.202993
02/03/2021,1.20511,1.204906,1.208036,1.1994
03/03/2021,1.208547,1.208503,1.21105,1.204471
04/03/2021,1.205066,1.204834,1.206401,1.202501
05/03/2021,1.196774,1.196859,1.196859,1.189796
08/03/2021,1.192563,1.192464,1.193218,1.184834
09/03/2021,1.185171,1.185199,1.1916,1.183614
10/03/2021,1.189791,1.189669,1.192506,1.187
11/03/2021,1.192606,1.192748,1.197777,1.19171
12/03/2021,1.19861,1.198164,1.199041,1.191058
15/03/2021,1.195,1.195114,1.196544,1.191185
16/03/2021,1.192577,1.192734,1.1953,1.188439
17/03/2021,1.190165,1.19021,1.1918,1.188764
18/03/2021,1.198279,1.198064,1.1991,1.191015
19/03/2021,1.191824,1.191767,1.193745,1.187493
22/03/2021,1.188312,1.188453,1.193745,1.187606
23/03/2021,1.193303,1.193332,1.194315,1.186437
24/03/2021,1.184021,1.184119,1.185115,1.181335
25/03/2021,1.181307,1.181377,1.183012,1.177523
26/03/2021,1.177662,1.177607,1.180401,1.17726
29/03/2021,1.1788,1.17876,1.179357,1.17618
30/03/2021,1.177101,1.176914,1.177579,1.171317
31/03/2021,1.17236,1.172333,1.175862,1.170453
01/04/2021,1.172883,1.172897,1.177579,1.171481
02/04/2021,1.177995,1.177773,1.1787,1.175143
05/04/2021,1.176817,1.176637,1.181614,1.173943
06/04/2021,1.181893,1.181907,1.185536,1.179649
07/04/2021,1.187423,1.18755,1.191469,1.186535
08/04/2021,1.187366,1.187197,1.191483,1.186183
09/04/2021,1.191568,1.191568,1.192321,1.186859
12/04/2021,1.190051,1.189641,1.192037,1.187338
13/04/2021,1.191469,1.191214,1.195314,1.18843
14/04/2021,1.195414,1.195743,1.198193,1.195186
15/04/2021,1.19861,1.198236,1.199314,1.195786
16/04/2021,1.197175,1.197074,1.199472,1.19509
19/04/2021,1.196945,1.196831,1.204819,1.194344
20/04/2021,1.204529,1.204384,1.208167,1.202877
21/04/2021,1.203239,1.203254,1.204529,1.2
22/04/2021,1.203775,1.203818,1.207001,1.200394
23/04/2021,1.201475,1.201793,1.207799,1.201389
26/04/2021,1.208985,1.208956,1.211827,1.206374
27/04/2021,1.208167,1.207921,1.20919,1.205793
28/04/2021,1.209031,1.208854,1.210214,1.205764
29/04/2021,1.213592,1.213578,1.215214,1.210419
30/04/2021,1.212709,1.212489,1.212856,1.202472
03/05/2021,1.202776,1.202646,1.207799,1.20149
04/05/2021,1.206127,1.205982,1.2063,1.200005
05/05/2021,1.201504,1.201634,1.202935,1.198725
06/05/2021,1.200797,1.200913,1.207001,1.1994
07/05/2021,1.206855,1.206593,1.216545,1.205342
10/05/2021,1.217108,1.216752,1.21773,1.21374
11/05/2021,1.214093,1.214211,1.217968,1.212547
12/05/2021,1.21445,1.21455,1.215067,1.206811
13/05/2021,1.207851,1.207686,1.210654,1.205313
14/05/2021,1.207729,1.208021,1.214772,1.207146
17/05/2021,1.215037,1.214757,1.217,1.212753
18/05/2021,1.215687,1.215525,1.223242,1.215407
19/05/2021,1.2224,1.222643,1.2248,1.219185
20/05/2021,1.217285,1.217285,1.222901,1.217093
21/05/2021,1.222539,1.222793,1.2242,1.217374
24/05/2021,1.218324,1.218116,1.222942,1.217582
25/05/2021,1.221464,1.221449,1.2267,1.22124
26/05/2021,1.224909,1.22489,1.2265,1.220003
27/05/2021,1.21926,1.219036,1.221699,1.217567
28/05/2021,1.219319,1.219274,1.220107,1.213342
31/05/2021,1.219007,1.219007,1.223391,1.218413
01/06/2021,1.223287,1.223406,1.225415,1.221464
02/06/2021,1.221777,1.221807,1.222942,1.216575
03/06/2021,1.220986,1.22115,1.221598,1.21209
04/06/2021,1.213301,1.21303,1.218769,1.210551
07/06/2021,1.216841,1.216575,1.2202,1.214506
08/06/2021,1.219363,1.218962,1.219661,1.216663
09/06/2021,1.217285,1.217182,1.221899,1.217182
10/06/2021,1.2182,1.21773,1.219215,1.214535
11/06/2021,1.217256,1.217315,1.2195,1.2095
14/06/2021,1.21102,1.211079,1.213151,1.209526
15/06/2021,1.212224,1.212415,1.214919,1.210287
16/06/2021,1.212709,1.212547,1.213499,1.211035
17/06/2021,1.199559,1.199185,1.200769,1.190703
18/06/2021,1.191341,1.191327,1.192748,1.185115
21/06/2021,1.187366,1.186901,1.192051,1.184876
22/06/2021,1.191256,1.191157,1.191753,1.188241
23/06/2021,1.193673,1.193745,1.197,1.191583
24/06/2021,1.193317,1.193161,1.195672,1.191995
25/06/2021,1.193033,1.192791,1.197447,1.192791
28/06/2021,1.194215,1.194215,1.1946,1.190462
29/06/2021,1.19289,1.193033,1.193033,1.188044
30/06/2021,1.190193,1.189994,1.191043,1.184582
01/07/2021,1.185677,1.185536,1.188399,1.18381
02/07/2021,1.184624,1.184708,1.186099,1.181935
05/07/2021,1.185621,1.185593,1.1882,1.185201
06/07/2021,1.18638,1.18615,1.189626,1.1815
07/07/2021,1.182452,1.182033,1.184133,1.178245
08/07/2021,1.17934,1.179357,1.186634,1.178425
09/07/2021,1.1848,1.184694,1.187465,1.182522
12/07/2021,1.187296,1.187366,1.188213,1.18367
13/07/2021,1.186521,1.186493,1.18779,1.179343
14/07/2021,1.177537,1.17744,1.182801,1.17726
15/07/2021,1.183334,1.183334,1.185115,1.180596
16/07/2021,1.181181,1.181307,1.1823,1.1794
19/07/2021,1.181401,1.181154,1.182327,1.176429
20/07/2021,1.179384,1.179245,1.180401,1.17571
21/07/2021,1.178411,1.17855,1.180275,1.175364
22/07/2021,1.179273,1.179523,1.182984,1.176664
23/07/2021,1.177274,1.177357,1.17855,1.175599
26/07/2021,1.177343,1.177302,1.181754,1.176457
27/07/2021,1.180777,1.180638,1.183712,1.177177
28/07/2021,1.182313,1.18224,1.183012,1.178578
29/07/2021,1.184596,1.18468,1.189202,1.184175
30/07/2021,1.1893,1.189202,1.1911,1.18555
02/08/2021,1.186704,1.186535,1.1899,1.185958
03/08/2021,1.187465,1.187493,1.1896,1.185565
04/08/2021,1.186944,1.186915,1.1902,1.183432
05/08/2021,1.18374,1.183992,1.185901,1.182984
06/08/2021,1.183572,1.18332,1.183572,1.175641
09/08/2021,1.17495,1.175088,1.177163,1.174178
10/08/2021,1.173847,1.1739,1.174399,1.17107
11/08/2021,1.172333,1.171976,1.174688,1.170645
12/08/2021,1.17419,1.174205,1.175101,1.172512
13/08/2021,1.173626,1.173612,1.1803,1.173103
16/08/2021,1.179468,1.179635,1.180359,1.176803
17/08/2021,1.177995,1.177995,1.178411,1.171056
18/08/2021,1.170974,1.17096,1.1731,1.169686
19/08/2021,1.17033,1.170385,1.170686,1.166875
20/08/2021,1.16766,1.167679,1.1691,1.166494
23/08/2021,1.169755,1.169974,1.174329,1.169561
24/08/2021,1.174453,1.174674,1.176484,1.172814
25/08/2021,1.175309,1.175503,1.176055,1.172855
26/08/2021,1.17744,1.1773,1.178134,1.174784
27/08/2021,1.175641,1.175295,1.180359,1.173599
30/08/2021,1.179901,1.179997,1.181195,1.178453
31/08/2021,1.17969,1.179941,1.184553,1.179649
01/09/2021,1.181028,1.181195,1.186,1.17951
02/09/2021,1.184091,1.184231,1.187225,1.18348
03/09/2021,1.187648,1.187423,1.19076,1.186817
06/09/2021,1.188594,1.188594,1.188637,1.185705
07/09/2021,1.187507,1.187395,1.188778,1.18383
08/09/2021,1.184357,1.184553,1.1854,1.180317
09/09/2021,1.18191,1.182033,1.184133,1.18061
10/09/2021,1.182592,1.182355,1.1853,1.181935
13/09/2021,1.181195,1.181251,1.181754,1.17706
14/09/2021,1.181195,1.18107,1.184699,1.1802
15/09/2021,1.180498,1.180359,1.1833,1.1801
16/09/2021,1.182,1.181935,1.182313,1.175171
17/09/2021,1.176747,1.176484,1.178967,1.172966
20/09/2021,1.172993,1.172883,1.173709,1.170056
21/09/2021,1.17302,1.172567,1.174895,1.171591
22/09/2021,1.172292,1.172608,1.174453,1.171715
23/09/2021,1.16877,1.168893,1.175101,1.168419
24/09/2021,1.174026,1.174178,1.174812,1.170166
27/09/2021,1.172305,1.172209,1.1728,1.168661
28/09/2021,1.16968,1.169604,1.1706,1.166997
29/09/2021,1.168634,1.168688,1.1692,1.161009
30/09/2021,1.16016,1.160227,1.16117,1.157006
01/10/2021,1.157448,1.157421,1.1609,1.15639
04/10/2021,1.160726,1.160726,1.164009,1.158856
05/10/2021,1.161845,1.161656,1.16225,1.158306
06/10/2021,1.159608,1.159514,1.159958,1.153017
07/10/2021,1.155535,1.155535,1.15714,1.154935
08/10/2021,1.155976,1.155922,1.158373,1.154255
11/10/2021,1.156604,1.156591,1.158749,1.155295
12/10/2021,1.155375,1.155295,1.157006,1.153389
13/10/2021,1.153403,1.153097,1.157901,1.153057
14/10/2021,1.159958,1.159958,1.1625,1.158467
15/10/2021,1.159152,1.159071,1.16198,1.158883
18/10/2021,1.159703,1.159595,1.161211,1.1573
19/10/2021,1.161386,1.161454,1.167,1.161454
20/10/2021,1.163196,1.163386,1.165401,1.161805
21/10/2021,1.165501,1.165243,1.166997,1.163318
22/10/2021,1.162534,1.162588,1.165406,1.162237
25/10/2021,1.164009,1.164131,1.166861,1.159326
26/10/2021,1.16117,1.16117,1.1629,1.158587
27/10/2021,1.159824,1.159824,1.162439,1.158534
28/10/2021,1.160012,1.159891,1.169317,1.158319
29/10/2021,1.168361,1.168374,1.16918,1.154668
01/11/2021,1.155668,1.155936,1.159326,1.154668
02/11/2021,1.159958,1.160174,1.1615,1.157917
03/11/2021,1.157943,1.158078,1.1599,1.156363
04/11/2021,1.161575,1.161575,1.16171,1.152924
05/11/2021,1.155535,1.155668,1.15647,1.15141
08/11/2021,1.156885,1.156845,1.159555,1.155175
09/11/2021,1.159152,1.158869,1.160901,1.157019
10/11/2021,1.159555,1.159366,1.159824,1.151344
11/11/2021,1.148594,1.148567,1.149161,1.145489
12/11/2021,1.145082,1.14478,1.145987,1.143406
15/11/2021,1.144165,1.14423,1.146421,1.141696
16/11/2021,1.136648,1.136738,1.138701,1.133067
17/11/2021,1.132118,1.131618,1.1334,1.127053
18/11/2021,1.132118,1.131811,1.135976,1.131503
19/11/2021,1.136842,1.13701,1.13701,1.125239
22/11/2021,1.127574,1.127574,1.12905,1.123823
23/11/2021,1.124215,1.124354,1.127345,1.122712
24/11/2021,1.124493,1.124391,1.125454,1.118781
